DT.NFL.UNAI.CD,DT.ODA.OATL.CD,DC.DAC.USAL.CD,DC.DAC.TOTL.CD,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SP.POP.DPND.YG,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,per_si_allsi.cov_pop_tot,per_sa_allsa.cov_pop_tot,per_lm_alllm.cov_pop_tot,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SH.HIV.INCD.ZS,IT.NET.USER.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SP.POP.TOTL,SL.UEM.TOTL.ZS,Time.Code,SH.STA.MMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,WBcode,WBname,COWabb,COWcode,COWname,Income,MENA,year,polity2,durable,United Nations,United States,Joint United Nations Programme on HIV/AIDS (UNAIDS),United Nations Children`s Fund (UNICEF),United Nations Democracy Fund (UNDEF),United Nations Development Programme (UNDP),United Nations Economic Commission for Europe (UNECE),United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP),United Nations Economic and Social Commission for Western Asia (UNESCWA),United Nations High Commissioner for Refugees (UNHCR),United Nations Peacebuilding Fund (UNPBF),United Nations Population Fund (UNFPA),United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA),Family planning,General health including reproductive health,Other,Reproductive health care,STD/HIV/AIDS,Women in development,Womens equality organizations and institutions,Womens Aid,United Nations-Family planning,United Nations-General health including reproductive health,United Nations-Other,United Nations-Reproductive health care,United Nations-STD/HIV/AIDS,United Nations-Women in development,United Nations-Womens equality organizations and institutions,United States-Family planning,United States-General health including reproductive health,United States-Other,United States-Reproductive health care,United States-STD/HIV/AIDS,United States-Women in development,United States-Womens equality organizations and institutions,United Nations-Womens Aid,United States-Womens Aid,AIDname
,,,272500000,1947947524,8.549859336,623.3364259,81.45724175,,,,,,,,,,,,,,,,3125034,,YR1978,,80.1,56.527,52.061,54.23953659,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1978.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,269590000,2293621944,1.832395513,713.7768393,81.37399479,,,,,,,,,,,,,,,,3213360,,YR1979,,78.3,57.437,52.668,54.99434146,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1979.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,287170000,2545983008,-2.303451199,770.4656712,81.21704439,,,,,,,,,,,,,,,,3304473,,YR1980,,76.6,58.322,53.213,55.70519512,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1980.0,4.0,5.0,0.0,118698947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118698947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118698947.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,,304950000,2498068351,-0.274829571,735.0569773,81.24477041,,,,,,,,,,,,,,,,3398469,,YR1981,,74.9,59.12,53.683,56.33519512,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1981.0,4.0,6.0,0.0,468840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468840.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,,294220000,2368584970,0.352944288,677.6681298,81.13588869,,,,,,,,,,,,,,,,3495199,,YR1982,,73.4,59.784,54.083,56.86397561,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1982.0,4.0,7.0,0.0,122745822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122745822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122745822.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,1000000,304470000,2562492525,3.223163065,712.9910052,80.89532379,,,,,,,,,,,,,,,,3594004,,YR1983,,72,60.292,54.422,57.28541463,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1983.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,299210000,2552526263,-0.354726456,690.9848221,80.5047698,,,,,,,,,,,,,,,,3694041,,YR1984,,70.6,60.645,54.708,57.60409756,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1984.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,244750000,2423373088,4.000190348,638.6171017,79.95047295,,,,,,,,,,,,,,,,3794720,,YR1985,,69.4,60.871,54.956,57.84136585,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1985.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,254510000,2648033766,4.693057066,679.7059451,79.53232269,,,,,,,,,,,,,,,,3895852,,YR1986,,68.3,61.021,55.184,58.03131707,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1986.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,313160000,3143848331,2.770494835,786.4138776,78.89910159,,,,,,,,,,,,,,,,3997702,,YR1987,,67.3,61.16,55.407,58.21334146,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1987.0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,363280000,3655979702,2.909240484,891.5438456,78.11013351,,,,,,,,,,,,,,,,4100729,,YR1988,,66.3,61.337,55.642,58.42004878,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1988.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,319750000,3546460177,-1.419579885,843.2600915,77.24163649,,,,,,,,,,,,,,,,4205654,,YR1989,,65.3,61.57,55.897,58.66431707,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1989.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,365420000,3219730365,-3.01216922,746.5073779,76.33914562,,,,,,,,,,,,0.02,0,70.94400024,74.09400177,4313059,,YR1990,470,64.4,61.86,56.179,58.95021951,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1990.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,333380000,3787352287,9.546897887,856.2844885,75.48674872,,,,,,,,,,,,0.02,,70.58399963,73.44100189,4423007,2.713999987,YR1991,447,63.5,62.186,56.487,59.267,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1991.0,4.0,16.0,0.0,127287503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127287503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127287503.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,1000000,420770000,4377984100,13.8490849,965.2661878,74.66038413,,,,,,,,,,,,0.04,,70.04299927,72.44400024,4535520,2.698999882,YR1992,427,62.6,62.509,56.81,59.59,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1992.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,270680000,4974662910,18.20228618,1069.551098,73.83980019,,,,,,,,,,,,0.05,,69.31900024,71.08200073,4651169,2.66899991,YR1993,405,61.8,62.802,57.141,59.90246341,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1993.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000000,294780000,5502648500,5.942109147,1153.448535,73.00830354,,,,,,,,,,,,0.07,,69.23000336,70.85399628,4770606,2.653000116,YR1994,388,61.1,63.06,57.476,60.19990244,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1994.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,350190000,4636113480,-3.312448872,947.2521533,72.18022247,,,,,,,,,,,,0.09,,69.64900208,71.5759964,4894276,2.657000065,YR1995,377,60.4,63.286,57.813,60.4827561,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1995.0,4.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000000,371930000,5155485420,7.733695867,1026.490809,71.63572145,,,,,,,,,,,,0.11,0.002067023,69.45500183,71.18000031,5022437,2.63499999,YR1996,371,59.8,63.488,58.15,60.75390244,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1996.0,4.0,21.0,0.0,177361238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177361238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177361238.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,1000000,335430000,4936605080,-3.904389613,957.6510705,71.08722521,,,,,,,,,,,,0.12,0.100588321,69.88800049,71.95800018,5154910,2.631000042,YR1997,365,59.2,63.685,58.484,61.02107317,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1997.0,4.0,22.0,0.0,39256339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39256339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39256339.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,890000,356490000,3789428160,-3.769113351,716.1785447,70.55269436,,,,,,,,,,,,0.13,0.234958542,70.30799866,72.70899963,5291178,2.625999928,YR1998,360,58.6,63.892,58.816,61.29209756,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1998.0,4.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6160000,212490000,3477060138,1.855553847,640.286085,70.04213912,,,,,,,,,,,,0.14,0.667113315,70.42099762,72.89900208,5430479,2.611000061,YR1999,353,58,64.116,59.144,61.56936585,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,1999.0,4.0,24.0,957863.0,1254425.0,0.0,0.0,0.0,957863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2212288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957863.0,0.0,0.0,0.0,0.0,0.0,0.0,1254425.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,950000,270940000,3521348155,-2.494841729,631.9468526,69.55038023,,,,,,,,,,,,0.15,0.835249302,70.76899719,73.51399994,5572222,2.859999895,YR2000,342,57.5,64.363,59.47,61.85682927,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2000.0,4.0,25.0,2249844.0,110443789.0,0.0,2249844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112693633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249844.0,0.0,0.0,0.0,0.0,0.0,0.0,110443789.0,0.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea
,,1070000,205980000,3081029666,-0.121288758,539.0041528,69.3677889,,,,,,,,,,,,0.15,0.904103545,70.97599792,73.87599945,5716152,2.700999975,YR2001,330,57,64.64,59.798,62.15995122,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2001.0,4.0,26.0,2681226.0,107234818.0,0.0,1797546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883680.0,0.0,639940.0,0.0,109155699.0,120405.0,0.0,0.0,0.0,760345.0,639940.0,0.0,1920881.0,120405.0,0.0,0.0,0.0,0.0,0.0,107234818.0,0.0,0.0,0.0,0.0,760345.0,0.0,Papua New Guinea
,,180000,202480000,2999542369,-0.158900358,511.6650773,69.06669559,,,,,,,,,,,,0.14,1.321656935,71.18299866,74.23999786,5862316,2.569999933,YR2002,318,56.5,64.939,60.129,62.47534146,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2002.0,4.0,27.0,2899115.0,226234.0,0.0,1686456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212659.0,0.0,867548.0,0.0,2137891.0,119910.0,0.0,0.0,0.0,987458.0,867548.0,0.0,1911657.0,119910.0,0.0,0.0,0.0,0.0,0.0,226234.0,0.0,0.0,0.0,0.0,987458.0,0.0,Papua New Guinea
,,,221800000,3536459111,2.164102531,588.3582595,68.7036935,,,,,,,,,,,,0.12,1.374404668,71.26699829,74.38200378,6010724,2.595999956,YR2003,305,56,65.255,60.461,62.79953659,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2003.0,4.0,28.0,6737479.0,0.0,52914.0,6070468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614097.0,0.0,169604.0,0.0,5357899.0,674909.0,472346.0,62721.0,0.0,1379580.0,169604.0,0.0,5357899.0,674909.0,472346.0,62721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379580.0,0.0,Papua New Guinea
,,110000,257210000,3927114466,2.721175412,637.3616215,68.33414055,,,,,,,,,,,,0.11,1.507912772,71.31300354,74.45999908,6161517,2.621999979,YR2004,290,55.5,65.578,60.79,63.12560976,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2004.0,4.0,29.0,10671991.0,254159.0,0.0,6929393.0,0.0,2689948.0,0.0,0.0,0.0,0.0,0.0,1052650.0,0.0,171368.0,0.0,8864106.0,1061858.0,695297.0,133521.0,0.0,2062044.0,171368.0,0.0,8743468.0,1061858.0,695297.0,0.0,0.0,0.0,0.0,120638.0,0.0,0.0,133521.0,0.0,1928523.0,133521.0,Papua New Guinea
330000,,30000,257600000,4865971718,6.344796039,770.5773486,67.96798581,,,,,,,,,,,,0.09,1.716190476,71.3030014,74.44000244,6314709,2.555999994,YR2005,277,54.9,65.899,61.108,63.44507317,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2005.0,4.0,30.0,7639791.0,224450.0,403900.0,3407975.0,0.0,2925454.0,0.0,0.0,0.0,0.0,0.0,902462.0,0.0,0.0,0.0,6012854.0,878026.0,973361.0,0.0,0.0,1851387.0,0.0,0.0,5995850.0,878026.0,765915.0,0.0,0.0,0.0,0.0,17004.0,0.0,207446.0,0.0,0.0,1643941.0,207446.0,Papua New Guinea
360000,,180000,264470000,5527856839,2.294466151,854.3469021,67.58513317,,,,,,,,,,,,0.08,1.754487261,71.31700134,74.47899628,6470272,2.493999958,YR2006,264,54.1,66.201,61.404,63.744,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2006.0,4.0,31.0,6379596.0,168010.0,422697.0,2207594.0,0.0,2632125.0,0.0,0.0,0.0,0.0,0.0,1117180.0,0.0,0.0,0.0,5072866.0,738118.0,736622.0,0.0,0.0,1474740.0,0.0,0.0,5038825.0,738118.0,602653.0,0.0,0.0,0.0,0.0,34041.0,0.0,133969.0,0.0,0.0,1340771.0,133969.0,Papua New Guinea
780000,,780000,312290000,6340673794,7.151762439,956.6608952,67.23022173,,,,,,,,,,,,0.08,1.790559361,71.11399841,74.09300232,6627922,2.437999964,YR2007,259,53.2,66.477,61.672,64.01590244,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2007.0,4.0,32.0,7157418.0,2403894.0,858434.0,2390636.0,246445.0,2563559.0,0.0,0.0,0.0,0.0,0.0,1098344.0,0.0,0.0,0.0,6142414.0,690782.0,2728116.0,0.0,0.0,3418898.0,0.0,0.0,5274135.0,690782.0,1192501.0,0.0,0.0,0.0,0.0,868279.0,0.0,1535615.0,0.0,0.0,1883283.0,1535615.0,Papua New Guinea
440000,,1960000,288490000,8000074071,6.610958325,1178.702469,66.83621373,,,,,,,,,,,,0.07,1.15,70.9260025,73.73100281,6787187,2.384000063,YR2008,258,52.1,66.719,61.909,64.25534146,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2008.0,4.0,33.0,7507799.0,3040204.0,463140.0,1403847.0,365788.0,3798817.0,0.0,0.0,0.0,0.0,0.0,1476207.0,0.0,0.0,0.0,6515337.0,752409.0,3280257.0,0.0,0.0,4032666.0,0.0,0.0,6005284.0,752409.0,750106.0,0.0,0.0,0.0,0.0,510053.0,0.0,2530151.0,0.0,0.0,1502515.0,2530151.0,Papua New Guinea
770000,,2760000,354540000,8105331930,6.14148229,1166.66337,66.3069211,,,1.005168479,3.35500496,,,,,,,,0.06,1.61,70.78199768,73.45600128,6947447,2.404000044,YR2009,249,50.9,66.929,62.114,64.46278049,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2009.0,4.0,34.0,9190883.0,2779549.0,831795.0,1632707.0,0.0,5045753.0,0.0,0.0,0.0,0.0,0.0,1680628.0,0.0,0.0,0.0,7392708.0,639986.0,3818353.0,119385.0,0.0,4577724.0,0.0,0.0,7123103.0,639986.0,1308409.0,119385.0,0.0,0.0,0.0,269605.0,0.0,2509944.0,0.0,0.0,2067780.0,2509944.0,Papua New Guinea
670000,,2280000,490780000,9716103409,7.674331651,1366.879112,65.6058893,,,,,,,,,,,,0.06,1.28,70.52400208,72.93599701,7108239,2.367000103,YR2010,238,49.8,67.108,62.29,64.6402439,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2010.0,4.0,35.0,8933250.0,3284051.0,714487.0,1666180.0,0.0,4238198.0,0.0,0.0,0.0,0.0,0.0,2314385.0,0.0,0.0,0.0,7008185.0,1466782.0,3357376.0,118622.0,266336.0,5209116.0,0.0,0.0,5895331.0,1466782.0,1186179.0,118622.0,266336.0,0.0,0.0,1112854.0,0.0,2171197.0,0.0,0.0,3037919.0,2171197.0,Papua New Guinea
1060000,,3540000,576100000,12873049346,10.66932893,1770.867119,64.95647017,,,,,,,,,,,,0.06,2,70.20999908,72.28700256,7269348,2.599999905,YR2011,231,48.5,67.266,62.443,64.79568293,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2011.0,4.0,36.0,8137708.0,2293741.0,1055228.0,1491396.0,0.0,2761714.0,0.0,0.0,0.0,1115400.0,0.0,1713970.0,0.0,0.0,0.0,6355270.0,912715.0,3096084.0,67380.0,0.0,4076179.0,0.0,0.0,5849444.0,912715.0,1308169.0,67380.0,0.0,0.0,0.0,505826.0,0.0,1787915.0,0.0,0.0,2288264.0,1787915.0,Papua New Guinea
1020000,,3660000,547880000,15391629871,8.087543144,2071.318741,64.13135683,,,,,,,,,,,,0.06,3.5,69.93299866,71.70500183,7430836,2.589999914,YR2012,227,47.3,67.417,62.584,64.94156098,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2012.0,5.0,37.0,7330953.0,6324723.0,1044291.0,995837.0,0.0,2231024.0,0.0,0.0,0.0,1039861.0,0.0,2019940.0,0.0,111367.0,0.0,7337567.0,437005.0,5769737.0,0.0,0.0,6318109.0,111367.0,0.0,5375073.0,437005.0,1407508.0,0.0,0.0,0.0,0.0,1962494.0,0.0,4362229.0,0.0,0.0,1955880.0,4362229.0,Papua New Guinea
500000,,7250000,506660000,15413163675,5.537412004,2029.953604,63.19163116,,,,,,,,,,,,0.06,5.1,69.76599884,71.35500336,7592865,2.585000038,YR2013,224,46,67.57,62.72,65.08585366,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2013.0,5.0,38.0,6955868.0,8402426.0,495557.0,1792133.0,0.0,2004733.0,0.0,0.0,0.0,166288.0,157702.0,2339455.0,0.0,441953.0,0.0,8705752.0,478400.0,5732189.0,0.0,0.0,6652542.0,441953.0,0.0,5293107.0,478400.0,742408.0,0.0,0.0,0.0,0.0,3412645.0,0.0,4989781.0,0.0,0.0,1662761.0,4989781.0,Papua New Guinea
1040000,,6980000,478640000,16928680397,8.533901802,2182.716565,62.22943735,,,,,,,,,,,,0.06,6.5,69.58599854,70.96399689,7755785,2.579999924,YR2014,220,44.9,67.73,62.857,65.23407317,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2014.0,5.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080000,,8040000,477150000,,,,61.29386938,,,,,,,,,,,,0.06,7.9,69.59899902,71.04699707,7919825,2.483999968,YR2015,215,43.8,67.899,62.996,65.38770732,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2015.0,5.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60.45357782,,,,,,,,,,,,0.06,9.601538462,69.61699677,71.13200378,8084991,2.489000082,YR2016,,42.4,,,,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,2016.0,5.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,69.64800262,71.23799896,,2.532000065,YR2017,,,,,,PNG,Papua New Guinea,PNG,910.0,Papua New Guinea,Low-Middle,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6000000,9100000,,,,97.97649871,,,,,,,,,,,,,,,,1902875,,YR1960,,61.3,65.822,61.862,63.79370732,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1960.0,-9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9000000,9730000,,6.900285516,,97.49996604,,,,,,,,,,,,,,,,1953328,,YR1961,,60.8,66.044,62.089,64.01826829,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1961.0,-9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000000,2620000,,3.300258518,,97.32870825,,,,,,,,,,,,,,,,2005337,,YR1962,,60.3,66.247,62.303,64.22690244,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1962.0,-9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8000000,8250000,,4.71029134,,97.3034652,,,,,,,,,,,,,,,,2058915,,YR1963,,60,66.425,62.493,64.41104878,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1963.0,-9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8000000,7700000,,4.212477357,,97.19124106,,,,,,,,,,,,,,,,2114095,,YR1964,,59.6,66.577,62.659,64.57021951,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1964.0,-9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000000,5990000,400129691.3,6.167974759,184.3185998,96.86510346,,,,,,,,,,,,,,,,2170859,,YR1965,,59.4,66.711,62.8,64.70780488,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1965.0,-9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4490000,5120000,421700442.1,1.991503335,189.1562671,95.91856411,,,,,,,,,,,,,,,,2229376,,YR1966,,59.1,66.842,62.925,64.83573171,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1966.0,-9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4210000,5240000,451524124.6,9.150367203,197.2081038,94.84736725,,,,,,,,,,,,,,,,2289582,,YR1967,,58.8,66.984,63.045,64.96646341,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1967.0,-8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8470000,9490000,477012512.7,4.527073841,202.9062528,93.72946053,,,,,,,,,,,,,,,,2350901,,YR1968,,58.5,67.148,63.167,65.10895122,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1968.0,-8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10000000,11640000,512728946,4.70115141,212.5243189,92.63232244,,,,,,,,,,,,,,,,2412566,,YR1969,,58.2,67.335,63.295,65.26573171,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1969.0,-8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7000000,9430000,548758098.4,5.553425735,221.8005609,91.53908475,,,,,,,,,,,,,,,,2474106,,YR1970,,57.8,67.538,63.429,65.43339024,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1970.0,-8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10000000,12870000,609047284.9,5.538151939,240.2213197,90.04279361,,,,,,,,,,,,,,,,2535359,,YR1971,,57.4,67.748,63.567,65.6065122,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1971.0,-8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6000000,11480000,697291727.8,6.631297476,268.5259195,88.43991702,,,,,,12.41965008,10.2031002,14.8291502,20.76534081,24.72053909,22.66045952,,,,,2596739,,YR1972,,56.8,67.95,63.704,65.77521951,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1972.0,-8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5000000,12580000,889357059.5,7.302812908,334.459431,86.86950639,,,,,,,,,,,,,,,,2659088,,YR1973,,56.2,68.133,63.836,65.93209756,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1973.0,-8.0,19.0,0.0,15730432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15730432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15730432.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay
,,8000000,19860000,1199618980,8.381525437,440.4658893,85.50062759,,,,,,,,,,,,,,,,2723523,,YR1974,,55.5,68.296,63.962,66.07614634,PRY,Paraguay,PAR,150.0,Paraguay,Upper-Middle,0.0,1974.0,-8.0,20.0,0.0,26764619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26764619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26764619.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay
